task_id,origin_id,proxy_selected,conservative_lag_selected,removed_by_lag,removed_end_dates,trigger
SocialGood_h3_f1,SocialGood:h3:f1:o634,47,46,"['024bc6f494408eef', '28ef26a5e9290dc6', '2cbb12e3e005ae91', '30ff539693398f2e', '56e7f208e5d90bda', '88d447ce267ee546', 'a9e5fdaecb800a4d', 'b0e661883f3c428f', 'e656cf290fec74d2', 'efaba49b8f070280', 'f70e3e661d463d81']","['2000-10-22', '2000-10-08', '2000-10-15', '2000-10-08', '2000-10-15', '2000-10-01', '2000-10-29', '2000-10-22', '2000-10-01', '2000-10-29', '2000-10-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o635,47,45,"['534562106faf0e81', '58fd891760f0491c', '776cb646fe9aabbb', '832637a6904141bc', '9868689f6763a54e', 'ae5e6d8dc5a7d3c8', 'b45b488c9f5eb1eb', 'cf5815001c153efe', 'dbf7c8a9c9cf996a', 'f70e3e661d463d81']","['2000-11-12', '2000-11-19', '2000-11-12', '2000-11-19', '2000-11-05', '2000-11-30', '2000-11-05', '2000-11-26', '2000-11-26', '2000-10-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o636,46,46,"['3ec48c4b6352c4cb', '3f0c6f9e4703c309', '6fc0e4c97851d5b1', '80cf62a6ca7d6a75', '822a6e5145a5d89f', '90c5943bbd44ca12', 'a12069606f00addd', 'dc0eb3ed9c5efe88', 'dd9fc33d223edd6d']","['2000-12-31', '2000-12-24', '2000-12-31', '2000-12-24', '2000-12-03', '2000-12-17', '2000-12-10', '2000-12-17', '2000-12-03']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o637,47,46,"['160ba0ace77bf861', '28c3cceb4798c000', '45d68bef034a1458', '4847bbd2b1b356e1', '6727f82e0c235383', '7e23e95a8ad3cd06', 'c7016c791a51e872', 'cba317fbf83898c2', 'fa398c9540aa94df']","['2001-01-14', '2001-01-31', '2001-01-14', '2001-01-07', '2001-01-21', '2001-01-28', '2001-01-21', '2001-01-28', '2001-01-07']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o638,47,45,"['060a947948827085', '088cebedaecb421b', '12b48d12ae4a40c6', '28c3cceb4798c000', '318af6c63fcad2c6', '39eae8688070b92e', 'a0d7126681a69ccd', 'b1be482e6994af08', 'c433c272c31eed47', 'f314caef0cd17dd0']","['2001-02-25', '2001-02-04', '2001-02-04', '2001-01-31', '2001-02-25', '2001-02-11', '2001-02-28', '2001-02-18', '2001-02-11', '2001-02-18']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o641,49,48,"['2ba2942d971cd3a6', '4ebabeb7ed776f79', '603b9ce00f6d6c91', '6c0816344ffca57a', '7d15d0a70b542ec6', '94d33cd53eededc6', '955a3449fe37a374', '9729e51a3a71c65d', 'a18c7f596f275323']","['2001-05-31', '2001-05-06', '2001-05-13', '2001-05-20', '2001-05-27', '2001-05-13', '2001-05-06', '2001-05-20', '2001-05-27']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o642,49,47,"['1a5d2d62cb39f6ec', '2ba2942d971cd3a6', '3067c81aab9f1f77', '416afbc6bf42f068', '45580fb43caa2d12', '572efddc8cffa8a2', '86cadf3bab2a288d', 'd9e4fb4b34ad6061', 'ef0fd40400671918']","['2001-06-24', '2001-05-31', '2001-06-03', '2001-06-17', '2001-06-10', '2001-06-03', '2001-06-30', '2001-06-24', '2001-06-10']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o643,49,48,"['04168881f4eb1995', '0464002b53192116', '1bcc6dcf7e43330e', '561a45f5a601dc12', '5c77e8a18ebfc419', '6d25732987887407', '8aa98f10f28ffc09', 'b63cee10ec4f47e1', 'ce851568da404182', 'd378f43ce96bb905', 'd6f637e73ccf159a']","['2001-07-22', '2001-07-22', '2001-07-01', '2001-07-29', '2001-07-31', '2001-07-01', '2001-07-15', '2001-07-08', '2001-07-29', '2001-07-15', '2001-07-08']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o644,50,49,"['10d4fa9afbe5033e', '245195c3694914a7', '3fc5dc29f2f854a5', '62a736e8e6f24496', '943f47d019512171', '9e0a4d096352e603', 'b958e7b333858f51', 'd96b937f6cd0a36e', 'e1f6366a43bc24c5']","['2001-08-19', '2001-08-31', '2001-08-05', '2001-08-26', '2001-08-12', '2001-08-19', '2001-08-05', '2001-08-12', '2001-08-26']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o645,51,49,"['245195c3694914a7', '263e5610c833d1b5', '2b2a0146feed53e0', '62ab574706a6e2f7', 'a3fb2331e21f5e82', 'b3d70ea1f90b1443', 'b977ea5adafb156a', 'd2be6f2e1f530e64', 'e519923138a50f0f', 'ea1acfdab497b872', 'ff9ccfe89a127b19']","['2001-08-31', '2001-09-02', '2001-09-16', '2001-09-30', '2001-09-30', '2001-09-23', '2001-09-16', '2001-09-23', '2001-09-09', '2001-09-09', '2001-09-30']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o646,51,50,"['0f7a0641c74a9771', '105d6d2556b58a2f', '5c0a54dca2e79b4d', '5cb2530e5e69421d', '64a171042c4969e5', 'a09c4334e0d0316e', 'e79183807fc0af02', 'f36aba3f6516d34e', 'f934b44d28ed7177']","['2001-10-21', '2001-10-28', '2001-10-14', '2001-10-21', '2001-10-07', '2001-10-14', '2001-10-28', '2001-10-07', '2001-10-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o647,51,49,"['10214a34b2b7a26f', '34792d0971ee69b4', '4e84a26ba8c090b2', '9395771b4f20b2b6', 'b7b4c7dbfe672f1d', 'c945cfeb70fba3c9', 'e91b65b80da90fa6', 'f1557ea22e962a11', 'f3b574a09f29cc05', 'f934b44d28ed7177']","['2001-11-18', '2001-11-18', '2001-11-11', '2001-11-11', '2001-11-25', '2001-11-04', '2001-11-25', '2001-11-30', '2001-11-04', '2001-10-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o648,52,51,"['014d4f0f34966d0a', '075a7ebce02cdab3', '15ff18a47474920e', '17348ddd2864d203', '3a777954d8d03c96', '9994d0be65444233', '9ef276e20bc740eb', 'ad12d0786d465148', 'ad827169ebacd152', 'e4ffbad20ad16119', 'face292913dad8b3']","['2001-12-30', '2001-12-31', '2001-12-02', '2001-12-16', '2001-12-16', '2001-12-30', '2001-12-23', '2001-12-09', '2001-12-23', '2001-12-02', '2001-12-09']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o649,52,51,"['0b685f2fa7a1150a', '355404d1750f7045', '79d806611ff61a31', '9b83a69dcef038d7', 'a0c2ac8dae38c968', 'ac51c13ab4f704ad', 'b2b526e2b0ac4ae6', 'b91df8febe050d24', 'e04a8a56ef075757']","['2002-01-13', '2002-01-27', '2002-01-27', '2002-01-31', '2002-01-20', '2002-01-06', '2002-01-13', '2002-01-06', '2002-01-20']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o650,51,50,"['1cb673e35a97f24c', '703e9b37331722c3', '981ac509a0ed6658', '9b83a69dcef038d7', '9e57c7c3db60c38b', 'b29d9b1e27a382b1', 'cd64b975d6c7709a', 'fa03ff9d5396eb12', 'fe73accc59bcf63a']","['2002-02-24', '2002-02-10', '2002-02-10', '2002-01-31', '2002-02-03', '2002-02-03', '2002-02-17', '2002-02-17', '2002-02-24']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o651,51,51,"['0639c6b5c836f470', '0973069d20b009d3', '313bc7fbfcc191df', '78d2997e22155fe2', '7f37e4969b46e5c6', '91910510e0ceb896', 'aa5d3944cf094eda', 'cb3bf2c3987c96da', 'e4f9446112c67f17']","['2002-03-31', '2002-03-17', '2002-03-24', '2002-03-17', '2002-03-10', '2002-03-03', '2002-03-10', '2002-03-03', '2002-03-24']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o652,51,50,"['00695d5eef7330c3', '020ca96e7fb7c1ac', '0639c6b5c836f470', '206479b0ec63e39d', '24f6531c0b90227b', '69a85dfd09b1d692', '9d8ed5d7b14838a7', 'bdaffd64b8a97aba', 'cdf7bc550878e176', 'e7e8cd43958f39ab']","['2002-04-07', '2002-04-28', '2002-03-31', '2002-04-30', '2002-04-28', '2002-04-07', '2002-04-21', '2002-04-14', '2002-04-14', '2002-04-21']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o653,52,51,"['01bfb5c085fadc08', '0297f7e42ef0ede9', '40c91b031f30d4bf', '62fd800e4de5e813', '863577a348a19867', '94714633eb0ae303', 'c5686b5e5d54068a', 'e382ac7abfd6b816', 'f11fedd63ad979bf']","['2002-05-19', '2002-05-12', '2002-05-05', '2002-05-05', '2002-05-26', '2002-05-26', '2002-05-12', '2002-05-31', '2002-05-19']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o654,52,50,"['1aa1bd80f38cb6b6', '1dc418b9617b14f5', '2339d521b2017c8c', '2fff6c11be1c5799', '31745822c4c5be28', '6dd7599709664617', 'a06823da03d34b04', 'ab569b462daaa8b9', 'ced281ba5a0d667a', 'e382ac7abfd6b816', 'f050e467f4dfb6ac', 'f5146d099169da20']","['2002-06-02', '2002-06-30', '2002-06-30', '2002-06-16', '2002-06-23', '2002-06-02', '2002-06-09', '2002-06-16', '2002-06-30', '2002-05-31', '2002-06-09', '2002-06-23']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o655,52,51,"['29f76837c4053b63', '566ec551016c75ea', '5f036badd032f5fb', '7268f4afb23cbc2a', '92f4c8f1bc7a0a82', '9ed491b1a84b1a3c', 'b808c6459972aefd', 'cb4dacd765664943', 'd94ade695046edd7']","['2002-07-21', '2002-07-14', '2002-07-28', '2002-07-31', '2002-07-07', '2002-07-21', '2002-07-07', '2002-07-14', '2002-07-28']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o656,53,52,"['00f829b35646bafe', '2084859855eec034', '3b3662de905cc94c', '4b767b156bc6f6fc', '739e5f8f1a21b505', 'a0e47e7bc1aeb661', 'e7c920828c2838c6', 'ec59c5ff9f9b0286', 'f53f8adddfac1db6']","['2002-08-04', '2002-08-25', '2002-08-04', '2002-08-25', '2002-08-18', '2002-08-11', '2002-08-11', '2002-08-31', '2002-08-18']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o657,53,51,"['031018b817830084', '1e075341bb1be689', '438a3fc6534a6d11', '49706371a2f2ecb7', '5335b272222449ca', '802bc0c439da637c', '82fb007ecab2d7fd', 'bd3494bce9e557c6', 'd2e37500c993be85', 'd716a6739f0db923', 'e0422c57fe3c5a8e', 'ec59c5ff9f9b0286']","['2002-09-29', '2002-09-01', '2002-09-29', '2002-09-15', '2002-09-08', '2002-09-08', '2002-09-22', '2002-09-01', '2002-09-22', '2002-09-15', '2002-09-30', '2002-08-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o658,53,52,"['08a262296c278c4e', '116c7a2fe2b21ec3', '18d2674c3fc50e1f', '3591a0f53cdd3fdc', '48f7458e19e75586', '54d7e993f91f49b6', '577854079c59a09a', 'cc819884c36c3986', 'd6aa45fa8e812812']","['2002-10-27', '2002-10-20', '2002-10-06', '2002-10-31', '2002-10-13', '2002-10-06', '2002-10-27', '2002-10-13', '2002-10-20']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o659,52,51,"['022b5aec94e82c87', '2ce1f1d627e6576d', '3591a0f53cdd3fdc', '46fd02f9a1ce77dc', '4826f10e60311a53', '93645c6142ec64f9', '954dff25f6595c61', 'e7248fe214e975f4']","['2002-11-10', '2002-11-10', '2002-10-31', '2002-11-24', '2002-11-17', '2002-11-24', '2002-11-03', '2002-11-17']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o660,53,52,"['12fbb41a303f99f1', '3b6f2d08b71cc806', '575d223271515de2', '61c33854020b93e1', '6dbcfc5d84c86219', 'b0f490fdfd2f90e8', 'bec566e19bd35c20', 'dddb24d2384fa606', 'f0b5f2a25cc1d097', 'f44848a2120d5eea', 'f46d34fff4418dba']","['2002-12-29', '2002-12-31', '2002-12-08', '2002-12-01', '2002-12-01', '2002-12-22', '2002-12-15', '2002-12-15', '2002-12-29', '2002-12-08', '2002-12-22']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o661,53,52,"['1c7ea6d89e4968be', '57132a7aa1fb0622', '65d4f9b0199b627d', '74b3436e8cd6feae', '9add10eaf6fc44f3', 'b4e21bd4259aef67', 'bac28e2ba6a4be63', 'cf6de672d332fa7b', 'fcfcc7bfe677b6bf']","['2003-01-12', '2003-01-05', '2003-01-19', '2003-01-05', '2003-01-19', '2003-01-26', '2003-01-12', '2003-01-26', '2003-01-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o662,53,51,"['066cfaa53a99b908', '191baebc375679f0', '2a09edbd9c6ec05a', '4f1957ed817b0ec0', '52478f22a4535d23', '833159fcff3d42ca', 'a7799f84ad903f65', 'd654d0ab4a82f84a', 'fcfcc7bfe677b6bf', 'fef41e9113a22812']","['2003-02-23', '2003-02-02', '2003-02-09', '2003-02-28', '2003-02-23', '2003-02-02', '2003-02-16', '2003-02-16', '2003-01-31', '2003-02-09']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o663,53,52,"['467c499db844ab02', '4a406fc1c618e415', '6e967cfd4f4703ae', '7fd17d7492a455f0', '969a4bcf1e86d48f', 'a4f99e6fd02d8e25', 'ba2bd047960f4afa', 'c5d3c57461f66c7e', 'ce346adbdb19aa57', 'f08b33d89a39d742', 'f9495b7c83889ef5']","['2003-03-02', '2003-03-23', '2003-03-09', '2003-03-31', '2003-03-30', '2003-03-02', '2003-03-16', '2003-03-30', '2003-03-16', '2003-03-09', '2003-03-23']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o664,53,51,"['004fd15a5b1dceed', '343ad4c88fff343c', '7fd17d7492a455f0', '8a349210e1f26776', '8df10e31082b3e10', 'a3271974abb1d408', 'dcfeab80f99862f0', 'e10df117b329571c', 'e149ac09a36913dd', 'fd4ca1f88b7e304a']","['2003-04-13', '2003-04-20', '2003-03-31', '2003-04-13', '2003-04-30', '2003-04-27', '2003-04-06', '2003-04-20', '2003-04-27', '2003-04-06']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o665,52,52,"['31419a280a6f4a7e', '523e05902954766e', '703c0c8edac925e9', '7d538a7657176f68', '89405544a0c0c751', 'ad3d3960c293e4e4', 'c4fad558479ec976', 'fa33cdcfe2712f41']","['2003-05-04', '2003-05-25', '2003-05-04', '2003-05-25', '2003-05-11', '2003-05-18', '2003-05-18', '2003-05-11']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o666,52,51,"['04d2647bf87405c2', '168ece56a436bed2', '1b73b7675668b602', '37dfcd60b5ec6319', '443e6b09dfdf7b05', '53ca9ddafda83205', '6802b1a1961a9c46', '7844be759f52d4ed', '9e43294e4c38a58e', 'be70c989edd149b0', 'dd7b898c70e30fea']","['2003-06-29', '2003-06-30', '2003-06-22', '2003-06-08', '2003-06-29', '2003-06-08', '2003-06-15', '2003-06-01', '2003-06-15', '2003-06-01', '2003-06-22']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o667,52,51,"['07602e9b01eca6d1', '0d21d48abaa8b4b7', '314ac5b7f6e2f506', '4d86ea13f4def352', '6f709b98b5c70a8c', 'a91174d7d9faee42', 'b3ab3bb4c4c56025', 'b639f855970d0a3a', 'f101cc999cb091eb']","['2003-07-20', '2003-07-20', '2003-07-27', '2003-07-06', '2003-07-13', '2003-07-06', '2003-07-31', '2003-07-27', '2003-07-13']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o668,52,51,"['0dbcb8ff9c2e0fd5', '334f9e53a3a38d33', '410e4d253152c6e5', '6a11f60b8a296e8b', 'a90fd65de5e334e9', 'ba75327acd4c8011', 'bdb8bcd7d3cd38f3', 'c10996511dfe7f43', 'c7674f454b844046', 'c9c204720e275437', 'f7aab2056425f771']","['2003-08-03', '2003-08-24', '2003-08-10', '2003-08-17', '2003-08-31', '2003-08-03', '2003-08-10', '2003-08-17', '2003-08-24', '2003-08-31', '2003-08-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o669,52,50,"['03a575d86ec1c621', '0ec7135261940805', '2b0df616b98b8466', '45217128b9a8ea4e', '4f55bab52ccd68ea', 'a90fd65de5e334e9', 'c9c204720e275437', 'd103769f432e5363', 'f092d184ff68b2ee', 'f7aab2056425f771']","['2003-09-07', '2003-09-28', '2003-09-30', '2003-09-14', '2003-09-21', '2003-08-31', '2003-08-31', '2003-09-21', '2003-09-14', '2003-08-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o670,51,51,"['02848e3a5d300e66', '1bc7b013abbab842', '2dd4377cdff97be5', '38eefd3dc3d1f63c', '55b5295961ed7fa0', 'a8c1af6d5a282c09', 'bf088efa63bd70d1']","['2003-10-26', '2003-10-19', '2003-10-05', '2003-10-19', '2003-10-12', '2003-10-05', '2003-10-12']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o671,50,50,"['195d2084a1b7545e', '32577e6b00eceb9c', '38044bcf663dae63', '555d845ed0676afd', '810263e66bfbe03a', '9c5fda1bef76eb04', 'acabda3aee4c5936', 'b1a7865f754556be', 'd48d1d34f8331f41', 'f9f6df999978342c']","['2003-11-23', '2003-11-30', '2003-11-23', '2003-11-02', '2003-11-09', '2003-11-09', '2003-11-02', '2003-11-16', '2003-11-16', '2003-11-30']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o672,49,49,"['268645e0bc28c541', '432fa8d4e44ceea5', '9f5507f20d942040', 'cc63df2b119364eb', 'd91cdc7fad595d15', 'ea02982614a1215d', 'f763960bdc5e5d5b']","['2003-12-14', '2003-12-14', '2003-12-07', '2003-12-21', '2003-12-28', '2003-12-07', '2003-12-21']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o673,49,48,"['0a7e81bef08ea763', '0f892db60e49b089', '3179ebf9485e56b8', 'a9dc481c2e6fc8f1', 'b0acd1e0c14bb9ce', 'c2781692b0c23228', 'd472424cf174b5b5', 'f601503b02ec20b5', 'fb7bc33e7e6bce6f']","['2004-01-04', '2004-01-11', '2004-01-04', '2004-01-18', '2004-01-25', '2004-01-18', '2004-01-25', '2004-01-11', '2004-01-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o674,50,48,"['23e04e8e3fabd418', '3471961227190e3d', '3eef7f6e826d79a1', '4e2f35e02b4a10dd', '7b0ca6c3f23d4b14', 'a69ec8a54d8a0e3b', 'b65ce801890d76a4', 'c0c9e9c1ac919055', 'c973c90c55c353c8', 'e7ad227fccf712d3', 'fb7bc33e7e6bce6f', 'fe682b9fe16d50c9']","['2004-02-22', '2004-02-08', '2004-02-29', '2004-02-01', '2004-02-15', '2004-02-01', '2004-02-29', '2004-02-29', '2004-02-15', '2004-02-08', '2004-01-31', '2004-02-22']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o675,51,50,"['28f17b77c5e4a861', '9872d599134e19bf', 'b1e693623570b160', 'b350efdcdd79c5c6', 'bed3361a192db67b', 'c795ea0d3755e6f1', 'caa2f22d836139e0', 'f3df87ed1ea1fc9a', 'fbba0d761601f16c']","['2004-03-28', '2004-03-14', '2004-03-31', '2004-03-21', '2004-03-07', '2004-03-07', '2004-03-14', '2004-03-28', '2004-03-21']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o676,51,49,"['0e1386ce9c0f5aa1', '45ab9e2e1f33d786', '5c854ecc41465f5e', '6537b7e4f90aff9b', '688e1a220ae0c237', 'b1e693623570b160', 'bdc662357c742c2a', 'f1d90f243b264509', 'fcee7ceb60662f71', 'fe3128186724bd7e']","['2004-04-04', '2004-04-11', '2004-04-11', '2004-04-18', '2004-04-04', '2004-03-31', '2004-04-25', '2004-04-25', '2004-04-18', '2004-04-30']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o677,51,50,"['1f3636d567ff1431', '44ca53db2b379c48', '5420e6b05d48e336', '7288c373fd7386bf', '72faefee10eb1be3', '88cb4818d591a551', '9115f65957ee49d9', '98fbee38b1b8ac7f', 'a45fcded81fbfb82', 'ae9a31fc04d2b8b0', 'e2bd65bca15993bd']","['2004-05-31', '2004-05-30', '2004-05-23', '2004-05-23', '2004-05-02', '2004-05-09', '2004-05-02', '2004-05-30', '2004-05-16', '2004-05-16', '2004-05-09']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o678,50,49,"['0a5a6decf18d8424', '1f3636d567ff1431', '3688dde76c3d4657', '4dfe5c9efd84d438', '65e3e1f799999d7d', '743193199526e344', '9c24639f71687627', '9c797030ed02ba38', 'a002a5abf1fcebe4']","['2004-06-06', '2004-05-31', '2004-06-13', '2004-06-20', '2004-06-13', '2004-06-20', '2004-06-06', '2004-06-27', '2004-06-27']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o679,50,49,"['0fd938a70d7c6012', '162e52890644c453', '1eb8d9060c861991', '2ebf995e0dfba2e3', '4858f69d79f5e842', '50689945cb902d11', 'a234cbd92e5ffdbb', 'ee718b33d07c9225', 'f734ebae94fea8ab']","['2004-07-25', '2004-07-25', '2004-07-18', '2004-07-04', '2004-07-18', '2004-07-11', '2004-07-31', '2004-07-11', '2004-07-04']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o680,49,49,"['00ba9fac330996ff', '1e6929fdad56bf3d', '47d407fe9c5b2187', '5db1ec324636343e', '732a07955760ce26', '865c1e915bb62f80', 'b911291f4b81a7d5', 'bc3c680c7df38347', 'ee53aea7f96c3de1']","['2004-08-08', '2004-08-01', '2004-08-22', '2004-08-29', '2004-08-15', '2004-08-15', '2004-08-29', '2004-08-01', '2004-08-22']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o681,49,48,"['054d3fa58ed6f2a1', '07ac004ba8b5af77', '237c68c77a18a8f4', '31da46ca3e51f55f', '819fa765e4409a63', '875162ad8fa2756e', '8aaa85f850843872', 'b796d3775895ee21', 'ff20e381d65142d3']","['2004-09-05', '2004-09-30', '2004-09-19', '2004-09-12', '2004-09-19', '2004-09-05', '2004-09-26', '2004-09-26', '2004-09-12']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o682,49,48,"['1ddd05b27ccda041', '224da0fe343b2501', '3e4f188668f5dc37', '6afa2d8696fd5568', '6f519c09610c7d0c', '70b2244920be5a46', '991698771a52ba4a', 'a68fcc177eb73e02', 'bdd2cfe4a50bb386', 'dbc2e974931bcd9b', 'eae0fe86cc920f95']","['2004-10-31', '2004-10-24', '2004-10-31', '2004-10-10', '2004-10-24', '2004-10-17', '2004-10-03', '2004-10-10', '2004-10-03', '2004-10-17', '2004-10-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o683,49,48,"['0ff0938fbe58e47e', '1ddd05b27ccda041', '3c10d587a5cd5c88', '3e4f188668f5dc37', '50360e3559767a2d', '6a4b75750765b3ef', '713b6bf476cb2a5a', 'c79056792e9116dc', 'da32d24bd00d5775', 'eae0fe86cc920f95']","['2004-11-07', '2004-10-31', '2004-11-28', '2004-10-31', '2004-11-28', '2004-11-21', '2004-11-14', '2004-11-21', '2004-11-07', '2004-10-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o684,48,48,"['20af9d0bb7bb8521', '45eb02fc3388e1c3', '4639ab6e8d827d9e', '55d5930c3a6e346d', '5915c9cd50722f40', '8fbb8f168e8e8f7d', 'b3c03af0e7d26f5c', 'b4b04b4b417a186c']","['2004-12-19', '2004-12-26', '2004-12-19', '2004-12-26', '2004-12-05', '2004-12-12', '2004-12-05', '2004-12-12']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o685,48,47,"['0b6284eea55499a6', '0bcdde97049e9444', '2bf0a7241de180ef', '3614e48715cc43a0', '4f603ffb2b2a59a6', '95dc62f6570a1792', 'c69a1e25e00061e7', 'cd135b6754ac2d52', 'cef692f3f9b1fc69', 'f1b4a5bfae19ad03', 'feef73e5afdf977a']","['2005-01-02', '2005-01-31', '2005-01-23', '2005-01-16', '2005-01-23', '2005-01-30', '2005-01-02', '2005-01-09', '2005-01-09', '2005-01-16', '2005-01-30']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o686,48,46,"['0bcdde97049e9444', '2b6d6e6ea1cc147e', '3278b3d0f0dc1a41', '40efc7bf960731d1', '490415255afda46b', '56d7a7fb43a091b6', '860be4a03e233dcf', '95dc62f6570a1792', 'ada1dab5665568aa', 'db4e0528d450bbc9', 'fb670705ab83eaa8', 'feef73e5afdf977a']","['2005-01-31', '2005-02-27', '2005-02-06', '2005-02-13', '2005-02-20', '2005-02-13', '2005-02-06', '2005-01-30', '2005-02-27', '2005-02-20', '2005-02-28', '2005-01-30']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o687,48,47,"['12c253f68de542e4', '40723b89ffe67cb2', '54e2970654c41232', '7780e4d23bd97ce7', '7793c1b321ada082', '8c1b478966d3a78f', '9194b3f7ef2c4179', 'ac55ce2ded3d6da5', 'b9f5ed7dcf8736bf']","['2005-03-20', '2005-03-20', '2005-03-13', '2005-03-06', '2005-03-13', '2005-03-27', '2005-03-06', '2005-03-27', '2005-03-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o688,48,46,"['3ffde52c4ba4faa0', '4ebb7829682e2c33', '5a89ab1ed512acdf', '8780ffac2727e417', '8a20c42721eb3842', '8d75e2f20a15b6c1', 'a338c9d8340be3bc', 'a6c913a89bb7a359', 'ac7d0ce0c79819cc', 'b9f5ed7dcf8736bf']","['2005-04-17', '2005-04-17', '2005-04-24', '2005-04-30', '2005-04-03', '2005-04-10', '2005-04-24', '2005-04-10', '2005-04-03', '2005-03-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o689,49,48,"['0d3b0346ff3a4df4', '27a56daed4c8f888', '5fa9e12ad7aef136', '893d229b5a6f7f6e', '9d1d28dfcae877fa', 'a1c163cdde1c4b6f', 'd22cb79463b388a0', 'd23510d800816918', 'edc80bd325e8aa89', 'ede11bafe0806043', 'fab00075b3cdaac3']","['2005-05-29', '2005-05-15', '2005-05-08', '2005-05-22', '2005-05-08', '2005-05-29', '2005-05-22', '2005-05-15', '2005-05-01', '2005-05-31', '2005-05-01']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o690,49,47,"['01d46698358e5b9e', '30308a7aaabf57a9', '4419a3c3665eade8', '63adfa35db30773d', 'b46257876f485a38', 'ba7e47d3ba03a999', 'd90512bdf096c0c6', 'e88e99d81055edb1', 'ede11bafe0806043']","['2005-06-26', '2005-06-12', '2005-06-19', '2005-06-26', '2005-06-05', '2005-06-12', '2005-06-19', '2005-06-30', '2005-05-31']",lag_not_elapsed
