source_bundle_row,origin_id,origin_index,segment,cutoff_time,history_start,segment_lo,segment_hi,package_row,package_partition,horizon_end_index
931,Climate:h4:f2:o989,989,decision,2018-12-18T00:00:00,2017-12-19T00:00:00,763,1017,931,selection_fit,993
932,Climate:h4:f2:o990,990,decision,2018-12-25T00:00:00,2017-12-26T00:00:00,763,1017,932,selection_fit,994
933,Climate:h4:f2:o991,991,decision,2019-01-01T00:00:00,2018-01-02T00:00:00,763,1017,933,selection_fit,995
934,Climate:h4:f2:o992,992,decision,2019-01-08T00:00:00,2018-01-09T00:00:00,763,1017,934,selection_fit,996
935,Climate:h4:f2:o993,993,decision,2019-01-15T00:00:00,2018-01-16T00:00:00,763,1017,935,selection_fit,997
936,Climate:h4:f2:o994,994,decision,2019-01-22T00:00:00,2018-01-23T00:00:00,763,1017,936,selection_fit,998
937,Climate:h4:f2:o995,995,decision,2019-01-29T00:00:00,2018-01-30T00:00:00,763,1017,937,selection_fit,999
938,Climate:h4:f2:o996,996,decision,2019-02-05T00:00:00,2018-02-06T00:00:00,763,1017,938,selection_fit,1000
939,Climate:h4:f2:o997,997,decision,2019-02-12T00:00:00,2018-02-13T00:00:00,763,1017,939,selection_fit,1001
940,Climate:h4:f2:o998,998,decision,2019-02-19T00:00:00,2018-02-20T00:00:00,763,1017,940,selection_fit,1002
941,Climate:h4:f2:o999,999,decision,2019-02-26T00:00:00,2018-02-27T00:00:00,763,1017,941,selection_fit,1003
942,Climate:h4:f2:o1000,1000,decision,2019-03-05T00:00:00,2018-03-06T00:00:00,763,1017,942,selection_fit,1004
943,Climate:h4:f2:o1001,1001,decision,2019-03-12T00:00:00,2018-03-13T00:00:00,763,1017,943,selection_fit,1005
944,Climate:h4:f2:o1002,1002,decision,2019-03-19T00:00:00,2018-03-20T00:00:00,763,1017,944,selection_fit,1006
945,Climate:h4:f2:o1003,1003,decision,2019-03-26T00:00:00,2018-03-27T00:00:00,763,1017,945,selection_fit,1007
946,Climate:h4:f2:o1004,1004,decision,2019-04-02T00:00:00,2018-04-03T00:00:00,763,1017,946,selection_fit,1008
947,Climate:h4:f2:o1005,1005,decision,2019-04-09T00:00:00,2018-04-10T00:00:00,763,1017,947,selection_fit,1009
948,Climate:h4:f2:o1006,1006,decision,2019-04-16T00:00:00,2018-04-17T00:00:00,763,1017,948,selection_fit,1010
949,Climate:h4:f2:o1007,1007,decision,2019-04-23T00:00:00,2018-04-24T00:00:00,763,1017,949,selection_fit,1011
950,Climate:h4:f2:o1008,1008,decision,2019-04-30T00:00:00,2018-05-01T00:00:00,763,1017,950,selection_fit,1012
951,Climate:h4:f2:o1009,1009,decision,2019-05-07T00:00:00,2018-05-08T00:00:00,763,1017,951,selection_fit,1013
952,Climate:h4:f2:o1010,1010,decision,2019-05-14T00:00:00,2018-05-15T00:00:00,763,1017,952,selection_fit,1014
953,Climate:h4:f2:o1011,1011,decision,2019-05-21T00:00:00,2018-05-22T00:00:00,763,1017,953,selection_fit,1015
954,Climate:h4:f2:o1012,1012,decision,2019-05-28T00:00:00,2018-05-29T00:00:00,763,1017,954,selection_fit,1016
955,Climate:h4:f2:o1013,1013,decision,2019-06-04T00:00:00,2018-06-05T00:00:00,763,1017,955,selection_fit,1017
956,Climate:h4:f2:o1017,1017,test,2019-07-02T00:00:00,2018-07-03T00:00:00,1017,1144,0,test_features,1021
957,Climate:h4:f2:o1018,1018,test,2019-07-09T00:00:00,2018-07-10T00:00:00,1017,1144,1,test_features,1022
958,Climate:h4:f2:o1019,1019,test,2019-07-16T00:00:00,2018-07-17T00:00:00,1017,1144,2,test_features,1023
959,Climate:h4:f2:o1020,1020,test,2019-07-23T00:00:00,2018-07-24T00:00:00,1017,1144,3,test_features,1024
960,Climate:h4:f2:o1021,1021,test,2019-07-30T00:00:00,2018-07-31T00:00:00,1017,1144,4,test_features,1025
961,Climate:h4:f2:o1022,1022,test,2019-08-06T00:00:00,2018-08-07T00:00:00,1017,1144,5,test_features,1026
962,Climate:h4:f2:o1023,1023,test,2019-08-13T00:00:00,2018-08-14T00:00:00,1017,1144,6,test_features,1027
963,Climate:h4:f2:o1024,1024,test,2019-08-20T00:00:00,2018-08-21T00:00:00,1017,1144,7,test_features,1028
964,Climate:h4:f2:o1025,1025,test,2019-08-27T00:00:00,2018-08-28T00:00:00,1017,1144,8,test_features,1029
965,Climate:h4:f2:o1026,1026,test,2019-09-03T00:00:00,2018-09-04T00:00:00,1017,1144,9,test_features,1030
966,Climate:h4:f2:o1027,1027,test,2019-09-10T00:00:00,2018-09-11T00:00:00,1017,1144,10,test_features,1031
967,Climate:h4:f2:o1028,1028,test,2019-09-17T00:00:00,2018-09-18T00:00:00,1017,1144,11,test_features,1032
968,Climate:h4:f2:o1029,1029,test,2019-09-24T00:00:00,2018-09-25T00:00:00,1017,1144,12,test_features,1033
969,Climate:h4:f2:o1030,1030,test,2019-10-01T00:00:00,2018-10-02T00:00:00,1017,1144,13,test_features,1034
970,Climate:h4:f2:o1031,1031,test,2019-10-08T00:00:00,2018-10-09T00:00:00,1017,1144,14,test_features,1035
971,Climate:h4:f2:o1032,1032,test,2019-10-15T00:00:00,2018-10-16T00:00:00,1017,1144,15,test_features,1036
972,Climate:h4:f2:o1033,1033,test,2019-10-22T00:00:00,2018-10-23T00:00:00,1017,1144,16,test_features,1037
973,Climate:h4:f2:o1034,1034,test,2019-10-29T00:00:00,2018-10-30T00:00:00,1017,1144,17,test_features,1038
974,Climate:h4:f2:o1035,1035,test,2019-11-05T00:00:00,2018-11-06T00:00:00,1017,1144,18,test_features,1039
975,Climate:h4:f2:o1036,1036,test,2019-11-12T00:00:00,2018-11-13T00:00:00,1017,1144,19,test_features,1040
976,Climate:h4:f2:o1037,1037,test,2019-11-19T00:00:00,2018-11-20T00:00:00,1017,1144,20,test_features,1041
977,Climate:h4:f2:o1038,1038,test,2019-11-26T00:00:00,2018-11-27T00:00:00,1017,1144,21,test_features,1042
978,Climate:h4:f2:o1039,1039,test,2019-12-03T00:00:00,2018-12-04T00:00:00,1017,1144,22,test_features,1043
979,Climate:h4:f2:o1040,1040,test,2019-12-10T00:00:00,2018-12-11T00:00:00,1017,1144,23,test_features,1044
980,Climate:h4:f2:o1041,1041,test,2019-12-17T00:00:00,2018-12-18T00:00:00,1017,1144,24,test_features,1045
981,Climate:h4:f2:o1042,1042,test,2019-12-24T00:00:00,2018-12-25T00:00:00,1017,1144,25,test_features,1046
982,Climate:h4:f2:o1043,1043,test,2019-12-31T00:00:00,2019-01-01T00:00:00,1017,1144,26,test_features,1047
983,Climate:h4:f2:o1044,1044,test,2020-01-07T00:00:00,2019-01-08T00:00:00,1017,1144,27,test_features,1048
984,Climate:h4:f2:o1045,1045,test,2020-01-14T00:00:00,2019-01-15T00:00:00,1017,1144,28,test_features,1049
985,Climate:h4:f2:o1046,1046,test,2020-01-21T00:00:00,2019-01-22T00:00:00,1017,1144,29,test_features,1050
986,Climate:h4:f2:o1047,1047,test,2020-01-28T00:00:00,2019-01-29T00:00:00,1017,1144,30,test_features,1051
987,Climate:h4:f2:o1048,1048,test,2020-02-04T00:00:00,2019-02-05T00:00:00,1017,1144,31,test_features,1052
988,Climate:h4:f2:o1049,1049,test,2020-02-11T00:00:00,2019-02-12T00:00:00,1017,1144,32,test_features,1053
989,Climate:h4:f2:o1050,1050,test,2020-02-18T00:00:00,2019-02-19T00:00:00,1017,1144,33,test_features,1054
990,Climate:h4:f2:o1051,1051,test,2020-02-25T00:00:00,2019-02-26T00:00:00,1017,1144,34,test_features,1055
991,Climate:h4:f2:o1052,1052,test,2020-03-03T00:00:00,2019-03-05T00:00:00,1017,1144,35,test_features,1056
992,Climate:h4:f2:o1053,1053,test,2020-03-10T00:00:00,2019-03-12T00:00:00,1017,1144,36,test_features,1057
993,Climate:h4:f2:o1054,1054,test,2020-03-17T00:00:00,2019-03-19T00:00:00,1017,1144,37,test_features,1058
994,Climate:h4:f2:o1055,1055,test,2020-03-24T00:00:00,2019-03-26T00:00:00,1017,1144,38,test_features,1059
995,Climate:h4:f2:o1056,1056,test,2020-03-31T00:00:00,2019-04-02T00:00:00,1017,1144,39,test_features,1060
996,Climate:h4:f2:o1057,1057,test,2020-04-07T00:00:00,2019-04-09T00:00:00,1017,1144,40,test_features,1061
997,Climate:h4:f2:o1058,1058,test,2020-04-14T00:00:00,2019-04-16T00:00:00,1017,1144,41,test_features,1062
998,Climate:h4:f2:o1059,1059,test,2020-04-21T00:00:00,2019-04-23T00:00:00,1017,1144,42,test_features,1063
999,Climate:h4:f2:o1060,1060,test,2020-04-28T00:00:00,2019-04-30T00:00:00,1017,1144,43,test_features,1064
1000,Climate:h4:f2:o1061,1061,test,2020-05-05T00:00:00,2019-05-07T00:00:00,1017,1144,44,test_features,1065
1001,Climate:h4:f2:o1062,1062,test,2020-05-12T00:00:00,2019-05-14T00:00:00,1017,1144,45,test_features,1066
1002,Climate:h4:f2:o1063,1063,test,2020-05-19T00:00:00,2019-05-21T00:00:00,1017,1144,46,test_features,1067
1003,Climate:h4:f2:o1064,1064,test,2020-05-26T00:00:00,2019-05-28T00:00:00,1017,1144,47,test_features,1068
1004,Climate:h4:f2:o1065,1065,test,2020-06-02T00:00:00,2019-06-04T00:00:00,1017,1144,48,test_features,1069
1005,Climate:h4:f2:o1066,1066,test,2020-06-09T00:00:00,2019-06-11T00:00:00,1017,1144,49,test_features,1070
1006,Climate:h4:f2:o1067,1067,test,2020-06-16T00:00:00,2019-06-18T00:00:00,1017,1144,50,test_features,1071
1007,Climate:h4:f2:o1068,1068,test,2020-06-23T00:00:00,2019-06-25T00:00:00,1017,1144,51,test_features,1072
1008,Climate:h4:f2:o1069,1069,test,2020-06-30T00:00:00,2019-07-02T00:00:00,1017,1144,52,test_features,1073
1009,Climate:h4:f2:o1070,1070,test,2020-07-07T00:00:00,2019-07-09T00:00:00,1017,1144,53,test_features,1074
1010,Climate:h4:f2:o1071,1071,test,2020-07-14T00:00:00,2019-07-16T00:00:00,1017,1144,54,test_features,1075
1011,Climate:h4:f2:o1072,1072,test,2020-07-21T00:00:00,2019-07-23T00:00:00,1017,1144,55,test_features,1076
1012,Climate:h4:f2:o1073,1073,test,2020-07-28T00:00:00,2019-07-30T00:00:00,1017,1144,56,test_features,1077
1013,Climate:h4:f2:o1074,1074,test,2020-08-04T00:00:00,2019-08-06T00:00:00,1017,1144,57,test_features,1078
1014,Climate:h4:f2:o1075,1075,test,2020-08-11T00:00:00,2019-08-13T00:00:00,1017,1144,58,test_features,1079
1015,Climate:h4:f2:o1076,1076,test,2020-08-18T00:00:00,2019-08-20T00:00:00,1017,1144,59,test_features,1080
1016,Climate:h4:f2:o1077,1077,test,2020-08-25T00:00:00,2019-08-27T00:00:00,1017,1144,60,test_features,1081
1017,Climate:h4:f2:o1078,1078,test,2020-09-01T00:00:00,2019-09-03T00:00:00,1017,1144,61,test_features,1082
1018,Climate:h4:f2:o1079,1079,test,2020-09-08T00:00:00,2019-09-10T00:00:00,1017,1144,62,test_features,1083
1019,Climate:h4:f2:o1080,1080,test,2020-09-15T00:00:00,2019-09-17T00:00:00,1017,1144,63,test_features,1084
1020,Climate:h4:f2:o1081,1081,test,2020-09-22T00:00:00,2019-09-24T00:00:00,1017,1144,64,test_features,1085
1021,Climate:h4:f2:o1082,1082,test,2020-09-29T00:00:00,2019-10-01T00:00:00,1017,1144,65,test_features,1086
1022,Climate:h4:f2:o1083,1083,test,2020-10-06T00:00:00,2019-10-08T00:00:00,1017,1144,66,test_features,1087
1023,Climate:h4:f2:o1084,1084,test,2020-10-13T00:00:00,2019-10-15T00:00:00,1017,1144,67,test_features,1088
1024,Climate:h4:f2:o1085,1085,test,2020-10-20T00:00:00,2019-10-22T00:00:00,1017,1144,68,test_features,1089
1025,Climate:h4:f2:o1086,1086,test,2020-10-27T00:00:00,2019-10-29T00:00:00,1017,1144,69,test_features,1090
1026,Climate:h4:f2:o1087,1087,test,2020-11-03T00:00:00,2019-11-05T00:00:00,1017,1144,70,test_features,1091
1027,Climate:h4:f2:o1088,1088,test,2020-11-10T00:00:00,2019-11-12T00:00:00,1017,1144,71,test_features,1092
1028,Climate:h4:f2:o1089,1089,test,2020-11-17T00:00:00,2019-11-19T00:00:00,1017,1144,72,test_features,1093
1029,Climate:h4:f2:o1090,1090,test,2020-11-24T00:00:00,2019-11-26T00:00:00,1017,1144,73,test_features,1094
1030,Climate:h4:f2:o1091,1091,test,2020-12-01T00:00:00,2019-12-03T00:00:00,1017,1144,74,test_features,1095
1031,Climate:h4:f2:o1092,1092,test,2020-12-08T00:00:00,2019-12-10T00:00:00,1017,1144,75,test_features,1096
1032,Climate:h4:f2:o1093,1093,test,2020-12-15T00:00:00,2019-12-17T00:00:00,1017,1144,76,test_features,1097
1033,Climate:h4:f2:o1094,1094,test,2020-12-22T00:00:00,2019-12-24T00:00:00,1017,1144,77,test_features,1098
1034,Climate:h4:f2:o1095,1095,test,2020-12-29T00:00:00,2019-12-31T00:00:00,1017,1144,78,test_features,1099
1035,Climate:h4:f2:o1096,1096,test,2021-01-05T00:00:00,2020-01-07T00:00:00,1017,1144,79,test_features,1100
1036,Climate:h4:f2:o1097,1097,test,2021-01-12T00:00:00,2020-01-14T00:00:00,1017,1144,80,test_features,1101
1037,Climate:h4:f2:o1098,1098,test,2021-01-19T00:00:00,2020-01-21T00:00:00,1017,1144,81,test_features,1102
1038,Climate:h4:f2:o1099,1099,test,2021-01-26T00:00:00,2020-01-28T00:00:00,1017,1144,82,test_features,1103
1039,Climate:h4:f2:o1100,1100,test,2021-02-02T00:00:00,2020-02-04T00:00:00,1017,1144,83,test_features,1104
1040,Climate:h4:f2:o1101,1101,test,2021-02-09T00:00:00,2020-02-11T00:00:00,1017,1144,84,test_features,1105
1041,Climate:h4:f2:o1102,1102,test,2021-02-16T00:00:00,2020-02-18T00:00:00,1017,1144,85,test_features,1106
1042,Climate:h4:f2:o1103,1103,test,2021-02-23T00:00:00,2020-02-25T00:00:00,1017,1144,86,test_features,1107
1043,Climate:h4:f2:o1104,1104,test,2021-03-02T00:00:00,2020-03-03T00:00:00,1017,1144,87,test_features,1108
1044,Climate:h4:f2:o1105,1105,test,2021-03-09T00:00:00,2020-03-10T00:00:00,1017,1144,88,test_features,1109
1045,Climate:h4:f2:o1106,1106,test,2021-03-16T00:00:00,2020-03-17T00:00:00,1017,1144,89,test_features,1110
1046,Climate:h4:f2:o1107,1107,test,2021-03-23T00:00:00,2020-03-24T00:00:00,1017,1144,90,test_features,1111
1047,Climate:h4:f2:o1108,1108,test,2021-03-30T00:00:00,2020-03-31T00:00:00,1017,1144,91,test_features,1112
1048,Climate:h4:f2:o1109,1109,test,2021-04-06T00:00:00,2020-04-07T00:00:00,1017,1144,92,test_features,1113
1049,Climate:h4:f2:o1110,1110,test,2021-04-13T00:00:00,2020-04-14T00:00:00,1017,1144,93,test_features,1114
1050,Climate:h4:f2:o1111,1111,test,2021-04-20T00:00:00,2020-04-21T00:00:00,1017,1144,94,test_features,1115
1051,Climate:h4:f2:o1112,1112,test,2021-04-27T00:00:00,2020-04-28T00:00:00,1017,1144,95,test_features,1116
1052,Climate:h4:f2:o1113,1113,test,2021-05-04T00:00:00,2020-05-05T00:00:00,1017,1144,96,test_features,1117
1053,Climate:h4:f2:o1114,1114,test,2021-05-11T00:00:00,2020-05-12T00:00:00,1017,1144,97,test_features,1118
1054,Climate:h4:f2:o1115,1115,test,2021-05-18T00:00:00,2020-05-19T00:00:00,1017,1144,98,test_features,1119
1055,Climate:h4:f2:o1116,1116,test,2021-05-25T00:00:00,2020-05-26T00:00:00,1017,1144,99,test_features,1120
1056,Climate:h4:f2:o1117,1117,test,2021-06-01T00:00:00,2020-06-02T00:00:00,1017,1144,100,test_features,1121
1057,Climate:h4:f2:o1118,1118,test,2021-06-08T00:00:00,2020-06-09T00:00:00,1017,1144,101,test_features,1122
1058,Climate:h4:f2:o1119,1119,test,2021-06-15T00:00:00,2020-06-16T00:00:00,1017,1144,102,test_features,1123
1059,Climate:h4:f2:o1120,1120,test,2021-06-22T00:00:00,2020-06-23T00:00:00,1017,1144,103,test_features,1124
1060,Climate:h4:f2:o1121,1121,test,2021-06-29T00:00:00,2020-06-30T00:00:00,1017,1144,104,test_features,1125
1061,Climate:h4:f2:o1122,1122,test,2021-07-06T00:00:00,2020-07-07T00:00:00,1017,1144,105,test_features,1126
1062,Climate:h4:f2:o1123,1123,test,2021-07-13T00:00:00,2020-07-14T00:00:00,1017,1144,106,test_features,1127
1063,Climate:h4:f2:o1124,1124,test,2021-07-20T00:00:00,2020-07-21T00:00:00,1017,1144,107,test_features,1128
1064,Climate:h4:f2:o1125,1125,test,2021-07-27T00:00:00,2020-07-28T00:00:00,1017,1144,108,test_features,1129
1065,Climate:h4:f2:o1126,1126,test,2021-08-03T00:00:00,2020-08-04T00:00:00,1017,1144,109,test_features,1130
1066,Climate:h4:f2:o1127,1127,test,2021-08-10T00:00:00,2020-08-11T00:00:00,1017,1144,110,test_features,1131
1067,Climate:h4:f2:o1128,1128,test,2021-08-17T00:00:00,2020-08-18T00:00:00,1017,1144,111,test_features,1132
1068,Climate:h4:f2:o1129,1129,test,2021-08-24T00:00:00,2020-08-25T00:00:00,1017,1144,112,test_features,1133
1069,Climate:h4:f2:o1130,1130,test,2021-08-31T00:00:00,2020-09-01T00:00:00,1017,1144,113,test_features,1134
1070,Climate:h4:f2:o1131,1131,test,2021-09-07T00:00:00,2020-09-08T00:00:00,1017,1144,114,test_features,1135
1071,Climate:h4:f2:o1132,1132,test,2021-09-14T00:00:00,2020-09-15T00:00:00,1017,1144,115,test_features,1136
1072,Climate:h4:f2:o1133,1133,test,2021-09-21T00:00:00,2020-09-22T00:00:00,1017,1144,116,test_features,1137
1073,Climate:h4:f2:o1134,1134,test,2021-09-28T00:00:00,2020-09-29T00:00:00,1017,1144,117,test_features,1138
1074,Climate:h4:f2:o1135,1135,test,2021-10-05T00:00:00,2020-10-06T00:00:00,1017,1144,118,test_features,1139
1075,Climate:h4:f2:o1136,1136,test,2021-10-12T00:00:00,2020-10-13T00:00:00,1017,1144,119,test_features,1140
1076,Climate:h4:f2:o1137,1137,test,2021-10-19T00:00:00,2020-10-20T00:00:00,1017,1144,120,test_features,1141
1077,Climate:h4:f2:o1138,1138,test,2021-10-26T00:00:00,2020-10-27T00:00:00,1017,1144,121,test_features,1142
1078,Climate:h4:f2:o1139,1139,test,2021-11-02T00:00:00,2020-11-03T00:00:00,1017,1144,122,test_features,1143
1079,Climate:h4:f2:o1140,1140,test,2021-11-09T00:00:00,2020-11-10T00:00:00,1017,1144,123,test_features,1144
